anchor_id,anchor_name,anchor_category,anchor_subcategory,address_or_intersection,latitude,longitude,zip_code,source_name,source_url,retrieval_date,confidence_level,relevance_to_under5,relevance_to_parent_caregiver,relevance_to_hgl,duplicate_of_school_layer,duplicate_of_competitor_layer,notes
OLD-1,Union Square Park,Community centers,Community centers,,40.7359,-73.9911,10003,Existing local family anchor data,local repo public/data/hgl_family_anchors.geojson,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Existing public-context anchor carried forward.
FA-V5-2-0002,SoHo,Museums / culture,attraction,,40.72288,-73.9987505,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/158809984,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1683,Pratt Manhattan Gallery,Museums / culture,gallery,,40.7380759,-73.9989918,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873303788,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1684,The 8th Floor Gallery,Museums / culture,gallery,17 West 17th Street,40.7385275,-73.9932713,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873303789,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1685,Ethan Cohen Gallery,Museums / culture,gallery,251 West 19th Street,40.742528,-73.9991606,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873303790,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1686,De Janeiro,Family retail / grocery,clothes,,40.748755,-73.9871118,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10908810997,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1687,Smoke & Vape,Family retail / grocery,convenience,141 4th Avenue,40.7337421,-73.9896723,10003,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10923065646,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1688,Duane Reade,Pediatric / health,pharmacy,1052 1st Avenue,40.7585473,-73.9624974,10022,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10926872982,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1689,Old Navy,Family retail / grocery,clothes,1516 Broadway,40.7574273,-73.9854727,10036,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10960870138,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1690,L.A. FUE Hair New York,Pediatric / health,clinic,65 West 36th Street,40.7509498,-73.9861869,10018,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10961414742,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1691,Wing Tak Grocery,Family retail / grocery,convenience,,40.7185737,-73.9968074,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10979200024,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1692,137 Mott Pharmacy,Pediatric / health,pharmacy,,40.7185465,-73.9968215,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10979200026,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1693,Wen Wah Corp,Family retail / grocery,clothes,,40.7181298,-73.9968319,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10979200035,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1694,Avante Garde Fusion,Family retail / grocery,clothes,,40.7197754,-73.996298,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10979262387,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1695,NYC Discount Pharmacy,Pediatric / health,pharmacy,1058 1st Avenue,40.7586547,-73.9624364,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10982344505,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1696,Midtown Grocery,Family retail / grocery,convenience,1047 1st Avenue,40.7585445,-73.96298,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10982359769,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1697,IRO,Family retail / grocery,clothes,450 Broome Street,40.722224,-74.0004901,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10992263593,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1698,Eden Gallery,Museums / culture,gallery,,40.7226991,-74.0014366,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10992263596,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1699,Fendi,Family retail / grocery,clothes,,40.7534022,-74.0015943,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10995386322,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1700,Rhone,Family retail / grocery,clothes,,40.7533392,-74.0013314,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10995386323,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1701,Kenzo,Family retail / grocery,clothes,,40.7533088,-74.0012161,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10995386325,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1702,Louis Vuitton,Family retail / grocery,clothes,,40.7532824,-74.0015782,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10995386326,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1703,Millennial Plastic Surgery,Pediatric / health,doctors,56 West 45th Street,40.7561904,-73.9818638,10036,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11027927522,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1704,Community Healthcare Network,Pediatric / health,clinic,255 East Houston Street,40.7216708,-73.9851561,10002,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11033496965,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1705,Heng Yun Grocery Store,Family retail / grocery,convenience,,40.716989,-73.9904216,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11060652413,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1706,Jeffrey Deitch,Museums / culture,gallery,76 Grand Street,40.7219434,-74.002655,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11066047179,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1707,M&M Gourmet Deli & Grill,Family retail / grocery,convenience,,40.7410701,-73.9834249,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11078888878,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1708,Convenience & Juicebar,Family retail / grocery,convenience,,40.7406591,-73.9841464,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11078989707,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1709,Cloud Gallery,Museums / culture,gallery,,40.7147386,-74.0100483,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11079239447,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1710,MEDRITE Urgent Care,Pediatric / health,clinic,139 Chambers Street,40.7157333,-74.0094096,10007,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11079239448,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1711,Tribeca Dental Design,Pediatric / health,dentist,,40.7156736,-74.0098705,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11079239450,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1712,National Academy of Design,Museums / culture,museum,519 West 26th Street,40.7502469,-74.0035315,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11079626705,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1713,Grey Art Gallery,Museums / culture,gallery,100 Washington Square East,40.7303986,-73.9957606,10003,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11079651705,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1714,Duane Reade,Pediatric / health,pharmacy,,40.7099092,-74.0087643,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11084088672,2026-06-11,Medium,Medium,High,Family health errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1715,Bungee Space,Family retail / grocery,books,13 Stanton Street,40.7224818,-73.9923162,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11086511016,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1716,7-Eleven,Family retail / grocery,convenience,800 6th Avenue,40.7455117,-73.9906674,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11089107515,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1717,Yurim Hat,Family retail / grocery,clothes,,40.7463261,-73.9900789,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11092080509,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1718,McNally Jackson Booksellers,Family retail / grocery,books,4 Fulton Street,40.7063418,-74.003438,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11094243742,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1719,June 4th Memorial Exhibit,Museums / culture,museum,894 6th Avenue,40.748289,-73.9886674,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11113367836,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1720,Matto Espresso,Family retail / grocery,convenience,1 Maiden Lane,40.7097338,-74.0096119,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11119833398,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1721,Quick Pick,Family retail / grocery,convenience,,40.7095098,-74.0082267,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/11119847162,2026-06-11,Medium,Medium,Medium-High,Parent/caregiver errand context.,False,False,Public/commercial/community context signal; verify details before claims.
